1418C	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418C	L-glutamine_degradation	amino_acid_biosynthesis
1418C	L-glutamine_degradation	amino_acid_degradation
1418C	L-histidine_biosynthesis	amino_acid_biosynthesis
1418C	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418C	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418C	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418C	L-isoleucine_biosynthesis	amino_acid_degradation
1418C	L-isoleucine_degradation	amino_acid_degradation
1418C	L-leucine_biosynthesis	amino_acid_biosynthesis
1418C	L-lysine_biosynthesis	amino_acid_biosynthesis
1418C	L-methionine_degradation	amino_acid_degradation
1418C	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418C	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418C	L-proline_biosynthesis	amino_acid_biosynthesis
1418C	L-serine_biosynthesis	amino_acid_biosynthesis
1418C	L-threonine_biosynthesis	amino_acid_biosynthesis
1418C	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418C	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418C	L-valine_biosynthesis	amino_acid_biosynthesis
1418C	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418C	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418C	NADH_to_fumarate_electron_transfer	respiration
1418C	nitrate_reduction	nitrogen_compound_metabolism
1418C	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418C	PHA_synthesis	carbohydrate_biosynthesis
1418C	propanoyl_CoA_degradation	carboxylate_degradation
1418C	protocatechuate_degradation	aromatic_compound_degradation
1418C	PRPP_biosynthesis	sugar_biosynthesis
1418C	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418C	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418C	pyruvate_fermentation_to_propanoate	fermentation
1418C	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418C	sucrose_degradation	carbohydrate_degradation
1418C	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418C	sulfide_oxidation	sulfur_compound_metabolism
1418C	sulfite_oxidation	sulfur_compound_metabolism
1418C	sulfur_reduction	sulfur_compound_metabolism
1418C	TCA_cycle	tca_cycle
1418C	thiosulfate_disproportionation	sulfur_compound_metabolism
1418C	urea_cycle	nitrogen_compound_metabolism
1418D	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1418D	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1418D	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1418D	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1418D	3-HBP	3-HBP
1418D	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1418D	8-amino-7-oxononanoate_biosynthesis	other_biosynthesis
1418D	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1418D	acrylonitrile_degradation	other_degradation
1418D	aerobic_respiration	respiration
1418D	alanine_racemization	amino_acid_biosynthesis
1418D	benzoate_degradation	aromatic_compound_degradation
1418D	benzoyl-CoA_degradation	aromatic_compound_degradation
1418D	beta-alanine_biosynthesis	amino_acid_biosynthesis
1418D	chorismate_biosynthesis_from_3-dehydroquinate	aromatic_compound_biosynthesis
1418D	CMP-3-deoxy-D-manno-octulosonate_biosynthesis	carbohydrate_biosynthesis
1418D	CODH_aerobic	carbon_monoxide_oxidation
1418D	dissimilatory_sulfate_reduction	sulfur_compound_metabolism
1418D	ethanol_degradation	alcohol_degradation
1418D	formaldehyde_oxidation	c1_compound_metabolism
1418D	formate_oxidation_to_CO2	c1_compound_metabolism
1418D	glycine_biosynthesis	amino_acid_biosynthesis
1418D	glycogen_biosynthesis	carbohydrate_biosynthesis
1418D	glycogen_degradation	carbohydrate_degradation
1418D	glycolate_and_glyoxylate_degradation	carboxylate_degradation
1418D	glycolysis	glycolysis
1418D	heptadecane_biosynthesis	carbohydrate_biosynthesis
1418D	histamine_biosynthesis	amine_and_polyamine_biosynthesis
1418D	indole-3-acetate_biosynthesis_IV_bacteria	aromatic_compound_biosynthesis
1418D	L-alanine_biosynthesis	amino_acid_biosynthesis
1418D	L-arginine_biosynthesis	amino_acid_biosynthesis
1418D	L-asparagine_biosynthesis	amino_acid_biosynthesis
1418D	L-asparagine_degradation	amino_acid_degradation
1418D	L-aspartate_biosynthesis	amino_acid_biosynthesis
1418D	L-aspartate_degradation	amino_acid_degradation
1418D	L-carnitine_degradation	amino_acid_degradation
1418D	L-citrulline_degradation	amino_acid_degradation
1418D	L-cysteine_biosynthesis	amino_acid_biosynthesis
1418D	L-glutamate_biosynthesis	amino_acid_biosynthesis
1418D	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418D	L-glutamine_degradation	amino_acid_biosynthesis
1418D	L-glutamine_degradation	amino_acid_degradation
1418D	L-histidine_biosynthesis	amino_acid_biosynthesis
1418D	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418D	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418D	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418D	L-isoleucine_biosynthesis	amino_acid_degradation
1418D	L-isoleucine_degradation	amino_acid_degradation
1418D	L-leucine_biosynthesis	amino_acid_biosynthesis
1418D	L-leucine_degradation	amino_acid_degradation
1418D	L-lysine_biosynthesis	amino_acid_biosynthesis
1418D	L-methionine_degradation	amino_acid_degradation
1418D	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418D	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418D	L-phenylalanine_degradation	amino_acid_degradation
1418D	L-proline_biosynthesis	amino_acid_biosynthesis
1418D	L-serine_biosynthesis	amino_acid_biosynthesis
1418D	L-threonine_biosynthesis	amino_acid_biosynthesis
1418D	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418D	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418D	L-tyrosine_degradation	amino_acid_degradation
1418D	L-valine_biosynthesis	amino_acid_biosynthesis
1418D	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418D	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418D	NADH_to_fumarate_electron_transfer	respiration
1418D	nitrate_reduction	nitrogen_compound_metabolism
1418D	oxalate_degradation	carboxylate_degradation
1418D	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418D	PHA_synthesis	carbohydrate_biosynthesis
1418D	PRPP_biosynthesis	sugar_biosynthesis
1418D	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418D	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418D	pyruvate_fermentation_to_propanoate	fermentation
1418D	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418D	sucrose_degradation	carbohydrate_degradation
1418D	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418D	sulfide_oxidation	sulfur_compound_metabolism
1418D	sulfite_oxidation	sulfur_compound_metabolism
1418D	sulfur_reduction	sulfur_compound_metabolism
1418D	TCA_cycle	tca_cycle
1418D	thiosulfate_disproportionation	sulfur_compound_metabolism
1418D	urea_cycle	nitrogen_compound_metabolism
1418E	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1418E	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1418E	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1418E	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1418E	3-HBP	3-HBP
1418E	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1418E	8-amino-7-oxononanoate_biosynthesis	other_biosynthesis
1418E	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1418E	acrylonitrile_degradation	other_degradation
1418E	aerobic_respiration	respiration
1418E	alanine_racemization	amino_acid_biosynthesis
1418E	benzoate_degradation	aromatic_compound_degradation
1418E	benzoyl-CoA_degradation	aromatic_compound_degradation
1418E	beta-alanine_biosynthesis	amino_acid_biosynthesis
1418E	chorismate_biosynthesis_from_3-dehydroquinate	aromatic_compound_biosynthesis
1418E	CMP-3-deoxy-D-manno-octulosonate_biosynthesis	carbohydrate_biosynthesis
1418E	D-galactarate_degradation	carboxylate_degradation
1418E	D-glucarate_degradation	carboxylate_degradation
1418E	dissimilatory_sulfate_reduction	sulfur_compound_metabolism
1418E	ethanol_degradation	alcohol_degradation
1418E	formaldehyde_oxidation	c1_compound_metabolism
1418E	formate_oxidation_to_CO2	c1_compound_metabolism
1418E	glycine_biosynthesis	amino_acid_biosynthesis
1418E	glycogen_biosynthesis	carbohydrate_biosynthesis
1418E	glycogen_degradation	carbohydrate_degradation
1418E	glycolate_and_glyoxylate_degradation	carboxylate_degradation
1418E	glycolysis	glycolysis
1418E	heptadecane_biosynthesis	carbohydrate_biosynthesis
1418E	histamine_biosynthesis	amine_and_polyamine_biosynthesis
1418E	indole-3-acetate_biosynthesis_IV_bacteria	aromatic_compound_biosynthesis
1418E	L-alanine_biosynthesis	amino_acid_biosynthesis
1418E	L-arginine_biosynthesis	amino_acid_biosynthesis
1418E	L-asparagine_biosynthesis	amino_acid_biosynthesis
1418E	L-asparagine_degradation	amino_acid_degradation
1418E	L-aspartate_biosynthesis	amino_acid_biosynthesis
1418E	L-aspartate_degradation	amino_acid_degradation
1418E	L-carnitine_degradation	amino_acid_degradation
1418E	L-citrulline_degradation	amino_acid_degradation
1418E	L-cysteine_biosynthesis	amino_acid_biosynthesis
1418E	L-glutamate_biosynthesis	amino_acid_biosynthesis
1418E	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418E	L-glutamine_degradation	amino_acid_biosynthesis
1418E	L-glutamine_degradation	amino_acid_degradation
1418E	L-histidine_biosynthesis	amino_acid_biosynthesis
1418E	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418E	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418E	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418E	L-isoleucine_biosynthesis	amino_acid_degradation
1418E	L-isoleucine_degradation	amino_acid_degradation
1418E	L-leucine_biosynthesis	amino_acid_biosynthesis
1418E	L-lysine_biosynthesis	amino_acid_biosynthesis
1418E	L-methionine_degradation	amino_acid_degradation
1418E	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418E	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418E	L-phenylalanine_degradation	amino_acid_degradation
1418E	L-proline_biosynthesis	amino_acid_biosynthesis
1418E	L-serine_biosynthesis	amino_acid_biosynthesis
1418E	L-threonine_biosynthesis	amino_acid_biosynthesis
1418E	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418E	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418E	L-tyrosine_degradation	amino_acid_degradation
1418E	L-valine_biosynthesis	amino_acid_biosynthesis
1418E	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418E	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418E	NADH_to_fumarate_electron_transfer	respiration
1418E	nitrate_reduction	nitrogen_compound_metabolism
1418E	oxalate_degradation	carboxylate_degradation
1418E	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418E	PHA_synthesis	carbohydrate_biosynthesis
1418E	PRPP_biosynthesis	sugar_biosynthesis
1418E	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418E	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418E	pyruvate_fermentation_to_propanoate	fermentation
1418E	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418E	sucrose_degradation	carbohydrate_degradation
1418E	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418E	sulfide_oxidation	sulfur_compound_metabolism
1418E	sulfite_oxidation	sulfur_compound_metabolism
1418E	sulfur_reduction	sulfur_compound_metabolism
1418E	TCA_cycle	tca_cycle
1418E	thiosulfate_disproportionation	sulfur_compound_metabolism
1418E	urea_cycle	nitrogen_compound_metabolism
1418E	urea_degradation	nitrogen_compound_metabolism
1418F	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1418F	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1418F	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1418F	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1418F	3-HBP	3-HBP
1418F	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1418F	8-amino-7-oxononanoate_biosynthesis	other_biosynthesis
1418F	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1418F	acrylonitrile_degradation	other_degradation
1418F	aerobic_respiration	respiration
1418F	alanine_racemization	amino_acid_biosynthesis
1418F	benzoate_degradation	aromatic_compound_degradation
1418F	benzoyl-CoA_degradation	aromatic_compound_degradation
1418F	beta-alanine_biosynthesis	amino_acid_biosynthesis
1418F	chorismate_biosynthesis_from_3-dehydroquinate	aromatic_compound_biosynthesis
1418F	CMP-3-deoxy-D-manno-octulosonate_biosynthesis	carbohydrate_biosynthesis
1418F	D-galactarate_degradation	carboxylate_degradation
1418F	D-glucarate_degradation	carboxylate_degradation
1418F	dissimilatory_sulfate_reduction	sulfur_compound_metabolism
1418F	ethanol_degradation	alcohol_degradation
1418F	formaldehyde_oxidation	c1_compound_metabolism
1418F	formate_oxidation_to_CO2	c1_compound_metabolism
1418F	glycine_biosynthesis	amino_acid_biosynthesis
1418F	glycogen_biosynthesis	carbohydrate_biosynthesis
1418F	glycogen_degradation	carbohydrate_degradation
1418F	glycolate_and_glyoxylate_degradation	carboxylate_degradation
1418F	glycolysis	glycolysis
1418F	heptadecane_biosynthesis	carbohydrate_biosynthesis
1418F	histamine_biosynthesis	amine_and_polyamine_biosynthesis
1418F	indole-3-acetate_biosynthesis_IV_bacteria	aromatic_compound_biosynthesis
1418F	L-alanine_biosynthesis	amino_acid_biosynthesis
1418F	L-arginine_biosynthesis	amino_acid_biosynthesis
1418F	L-asparagine_biosynthesis	amino_acid_biosynthesis
1418F	L-asparagine_degradation	amino_acid_degradation
1418F	L-aspartate_biosynthesis	amino_acid_biosynthesis
1418F	L-aspartate_degradation	amino_acid_degradation
1418F	L-carnitine_degradation	amino_acid_degradation
1418F	L-citrulline_degradation	amino_acid_degradation
1418F	L-cysteine_biosynthesis	amino_acid_biosynthesis
1418F	L-glutamate_biosynthesis	amino_acid_biosynthesis
1418F	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418F	L-glutamine_degradation	amino_acid_biosynthesis
1418F	L-glutamine_degradation	amino_acid_degradation
1418F	L-histidine_biosynthesis	amino_acid_biosynthesis
1418F	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418F	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418F	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418F	L-isoleucine_biosynthesis	amino_acid_degradation
1418F	L-isoleucine_degradation	amino_acid_degradation
1418F	L-leucine_biosynthesis	amino_acid_biosynthesis
1418F	L-lysine_biosynthesis	amino_acid_biosynthesis
1418F	L-methionine_degradation	amino_acid_degradation
1418F	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418F	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418F	L-phenylalanine_degradation	amino_acid_degradation
1418F	L-proline_biosynthesis	amino_acid_biosynthesis
1418F	L-serine_biosynthesis	amino_acid_biosynthesis
1418F	L-threonine_biosynthesis	amino_acid_biosynthesis
1418F	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418F	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418F	L-tyrosine_degradation	amino_acid_degradation
1418F	L-valine_biosynthesis	amino_acid_biosynthesis
1418F	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418F	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418F	NADH_to_fumarate_electron_transfer	respiration
1418F	nitrate_reduction	nitrogen_compound_metabolism
1418F	oxalate_degradation	carboxylate_degradation
1418F	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418F	PHA_synthesis	carbohydrate_biosynthesis
1418F	PRPP_biosynthesis	sugar_biosynthesis
1418F	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418F	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418F	pyruvate_fermentation_to_propanoate	fermentation
1418F	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418F	sucrose_degradation	carbohydrate_degradation
1418F	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418F	sulfide_oxidation	sulfur_compound_metabolism
1418F	sulfite_oxidation	sulfur_compound_metabolism
1418F	sulfur_reduction	sulfur_compound_metabolism
1418F	TCA_cycle	tca_cycle
1418F	thiosulfate_disproportionation	sulfur_compound_metabolism
1418F	urea_cycle	nitrogen_compound_metabolism
1418F	urea_degradation	nitrogen_compound_metabolism
1418G	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1418G	2-carboxy-1-4-naphthoquinol_biosynthesis	carbohydrate_synthesis
1418G	2-methylcitrate_cycle	carboxylate_degradation
1418G	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1418G	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1418G	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1418G	3-HBP	3-HBP
1418G	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1418G	8-amino-7-oxononanoate_biosynthesis	other_biosynthesis
1418G	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1418G	acrylonitrile_degradation	other_degradation
1418G	aerobic_respiration	respiration
1418G	alanine_racemization	amino_acid_biosynthesis
1418G	benzoate_degradation	aromatic_compound_degradation
1418G	benzoyl-CoA_degradation	aromatic_compound_degradation
1418G	beta-alanine_biosynthesis	amino_acid_biosynthesis
1418G	chorismate_biosynthesis_from_3-dehydroquinate	aromatic_compound_biosynthesis
1418G	CMP-3-deoxy-D-manno-octulosonate_biosynthesis	carbohydrate_biosynthesis
1418G	CODH_anaerobic	carbon_monoxide_oxidation
1418G	dissimilatory_sulfate_reduction	sulfur_compound_metabolism
1418G	ethanol_degradation	alcohol_degradation
1418G	formate_oxidation_to_CO2	c1_compound_metabolism
1418G	gluconeogenesis	carbohydrate_biosynthesis
1418G	glycine_biosynthesis	amino_acid_biosynthesis
1418G	glycine_cleavage	amino_acid_degradation
1418G	glycogen_biosynthesis	carbohydrate_biosynthesis
1418G	glycogen_degradation	carbohydrate_degradation
1418G	glycolate_and_glyoxylate_degradation	carboxylate_degradation
1418G	glycolysis	glycolysis
1418G	heptadecane_biosynthesis	carbohydrate_biosynthesis
1418G	histamine_biosynthesis	amine_and_polyamine_biosynthesis
1418G	indole-3-acetate_biosynthesis_IV_bacteria	aromatic_compound_biosynthesis
1418G	L-alanine_biosynthesis	amino_acid_biosynthesis
1418G	L-arginine_biosynthesis	amino_acid_biosynthesis
1418G	L-asparagine_biosynthesis	amino_acid_biosynthesis
1418G	L-aspartate_biosynthesis	amino_acid_biosynthesis
1418G	L-aspartate_degradation	amino_acid_degradation
1418G	L-carnitine_degradation	amino_acid_degradation
1418G	L-citrulline_degradation	amino_acid_degradation
1418G	L-cysteine_biosynthesis	amino_acid_biosynthesis
1418G	L-glutamate_biosynthesis	amino_acid_biosynthesis
1418G	L-glutamate_degradation	amino_acid_degradation
1418G	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418G	L-glutamine_degradation	amino_acid_biosynthesis
1418G	L-glutamine_degradation	amino_acid_degradation
1418G	L-histidine_biosynthesis	amino_acid_biosynthesis
1418G	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418G	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418G	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418G	L-isoleucine_biosynthesis	amino_acid_degradation
1418G	L-isoleucine_degradation	amino_acid_degradation
1418G	L-leucine_biosynthesis	amino_acid_biosynthesis
1418G	L-lysine_biosynthesis	amino_acid_biosynthesis
1418G	L-methionine_degradation	amino_acid_degradation
1418G	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418G	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418G	L-phenylalanine_degradation	amino_acid_degradation
1418G	L-proline_biosynthesis	amino_acid_biosynthesis
1418G	L-serine_biosynthesis	amino_acid_biosynthesis
1418G	L-threonine_biosynthesis	amino_acid_biosynthesis
1418G	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418G	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418G	L-tyrosine_degradation	amino_acid_degradation
1418G	L-valine_biosynthesis	amino_acid_biosynthesis
1418G	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418G	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418G	NADH_to_fumarate_electron_transfer	respiration
1418G	nitrate_reduction	nitrogen_compound_metabolism
1418G	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418G	PHA_synthesis	carbohydrate_biosynthesis
1418G	propanoyl_CoA_degradation	carboxylate_degradation
1418G	PRPP_biosynthesis	sugar_biosynthesis
1418G	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418G	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418G	pyruvate_fermentation_to_propanoate	fermentation
1418G	salicylate_biosynthesis	aromatic_compound_degradation
1418G	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418G	sucrose_degradation	carbohydrate_degradation
1418G	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418G	sulfide_oxidation	sulfur_compound_metabolism
1418G	sulfite_oxidation	sulfur_compound_metabolism
1418G	sulfur_reduction	sulfur_compound_metabolism
1418G	TCA_cycle	tca_cycle
1418G	thiosulfate_disproportionation	sulfur_compound_metabolism
1418G	urea_cycle	nitrogen_compound_metabolism
1418H	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1418H	2-carboxy-1-4-naphthoquinol_biosynthesis	carbohydrate_synthesis
1418H	2-methylcitrate_cycle	carboxylate_degradation
1418H	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1418H	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1418H	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1418H	3-HBP	3-HBP
1418H	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1418H	8-amino-7-oxononanoate_biosynthesis	other_biosynthesis
1418H	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1418H	acrylonitrile_degradation	other_degradation
1418H	aerobic_respiration	respiration
1418H	alanine_racemization	amino_acid_biosynthesis
1418H	benzoate_degradation	aromatic_compound_degradation
1418H	benzoyl-CoA_degradation	aromatic_compound_degradation
1418H	beta-alanine_biosynthesis	amino_acid_biosynthesis
1418H	chorismate_biosynthesis_from_3-dehydroquinate	aromatic_compound_biosynthesis
1418H	CMP-3-deoxy-D-manno-octulosonate_biosynthesis	carbohydrate_biosynthesis
1418H	CODH_anaerobic	carbon_monoxide_oxidation
1418H	dissimilatory_sulfate_reduction	sulfur_compound_metabolism
1418H	ethanol_degradation	alcohol_degradation
1418H	formate_oxidation_to_CO2	c1_compound_metabolism
1418H	gluconeogenesis	carbohydrate_biosynthesis
1418H	glycine_biosynthesis	amino_acid_biosynthesis
1418H	glycine_cleavage	amino_acid_degradation
1418H	glycogen_biosynthesis	carbohydrate_biosynthesis
1418H	glycogen_degradation	carbohydrate_degradation
1418H	glycolate_and_glyoxylate_degradation	carboxylate_degradation
1418H	glycolysis	glycolysis
1418H	heptadecane_biosynthesis	carbohydrate_biosynthesis
1418H	histamine_biosynthesis	amine_and_polyamine_biosynthesis
1418H	indole-3-acetate_biosynthesis_IV_bacteria	aromatic_compound_biosynthesis
1418H	L-alanine_biosynthesis	amino_acid_biosynthesis
1418H	L-arginine_biosynthesis	amino_acid_biosynthesis
1418H	L-asparagine_biosynthesis	amino_acid_biosynthesis
1418H	L-aspartate_biosynthesis	amino_acid_biosynthesis
1418H	L-aspartate_degradation	amino_acid_degradation
1418H	L-carnitine_degradation	amino_acid_degradation
1418H	L-citrulline_degradation	amino_acid_degradation
1418H	L-cysteine_biosynthesis	amino_acid_biosynthesis
1418H	L-glutamate_biosynthesis	amino_acid_biosynthesis
1418H	L-glutamate_degradation	amino_acid_degradation
1418H	L-glutamine_biosynthesis	amino_acid_biosynthesis
1418H	L-glutamine_degradation	amino_acid_biosynthesis
1418H	L-glutamine_degradation	amino_acid_degradation
1418H	L-histidine_biosynthesis	amino_acid_biosynthesis
1418H	L-homocysteine_biosynthesis	amino_acid_biosynthesis
1418H	L-homoserine_biosynthesis	amino_acid_biosynthesis
1418H	L-isoleucine_biosynthesis	amino_acid_biosynthesis
1418H	L-isoleucine_biosynthesis	amino_acid_degradation
1418H	L-isoleucine_degradation	amino_acid_degradation
1418H	L-leucine_biosynthesis	amino_acid_biosynthesis
1418H	L-lysine_biosynthesis	amino_acid_biosynthesis
1418H	L-methionine_degradation	amino_acid_degradation
1418H	L-ornithine_biosynthesis	amino_acid_biosynthesis
1418H	L-phenylalanine_biosynthesis	amino_acid_biosynthesis
1418H	L-phenylalanine_degradation	amino_acid_degradation
1418H	L-proline_biosynthesis	amino_acid_biosynthesis
1418H	L-serine_biosynthesis	amino_acid_biosynthesis
1418H	L-threonine_biosynthesis	amino_acid_biosynthesis
1418H	L-tryptophan_biosynthesis	amino_acid_biosynthesis
1418H	L-tyrosine_biosynthesis	amino_acid_biosynthesis
1418H	L-tyrosine_degradation	amino_acid_degradation
1418H	L-valine_biosynthesis	amino_acid_biosynthesis
1418H	myo-inositol_biosynthesis	sugar_alcohol_biosynthesis
1418H	NADH_to_dimethyl_sulfoxide_electron_transfer	respiration
1418H	NADH_to_fumarate_electron_transfer	respiration
1418H	nitrate_reduction	nitrogen_compound_metabolism
1418H	pentose_phosphate_pathway_non-oxidative_branch	carbohydrate_degradation
1418H	PHA_synthesis	carbohydrate_biosynthesis
1418H	propanoyl_CoA_degradation	carboxylate_degradation
1418H	PRPP_biosynthesis	sugar_biosynthesis
1418H	putrescine_biosynthesis	amine_and_polyamine_biosynthesis
1418H	pyruvate_decarboxylation_to_acetyl_CoA	carboxylate_degradation
1418H	pyruvate_fermentation_to_propanoate	fermentation
1418H	salicylate_biosynthesis	aromatic_compound_degradation
1418H	spermidine_biosynthesis	amine_and_polyamine_biosynthesis
1418H	sucrose_degradation	carbohydrate_degradation
1418H	sulfate_activation_for_sulfonation	sulfur_compound_metabolism
1418H	sulfide_oxidation	sulfur_compound_metabolism
1418H	sulfite_oxidation	sulfur_compound_metabolism
1418H	sulfur_reduction	sulfur_compound_metabolism
1418H	TCA_cycle	tca_cycle
1418H	thiosulfate_disproportionation	sulfur_compound_metabolism
1418H	urea_cycle	nitrogen_compound_metabolism
1743A	2-3-dihydroxybenzoate_biosynthesis	aromatic_compound_biosynthesis
1743A	2-deoxy-alpha-D-ribose_1-phosphate_degradation	carbohydrate_degradation
1743A	2-hydroxypenta-2-4-dienoate_degradation	carboxylate_degradation
1743A	2-oxoglutarate_decarboxylation_to_succinyl-CoA	respiration
1743A	3-4-hydroxyphenylpyruvate_biosynthesis	aromatic_compound_biosynthesis
1743A	3-dehydroquinate_biosynthesis	aromatic_compound_biosynthesis
1743A	3-HBP	3-HBP
1743A	4-aminobenzoate_biosynthesis	amine_and_polyamine_biosynthesis
1743A	acetate_conversion_to_acetyl-CoA	carboxylate_degradation
1743A	acetoin_degradation	carbohydrate_degradation
1743A	acrylonitrile_degradation	other_degradation
1743A	aerobic_respiration	respiration
1743A	alanine_racemization	amino_acid_biosynthesis
